word,sentence,video_id
billig,"Alle Versuche , sie auch nach anderen Ländern und Erdteilen zu verpflanzen , lieferten bisher nicht die erwarteten Resultate ; noch ist es meines Erachtens wahrscheinlich , dass zukünftige mehr Erfolg haben werden . Im Monsungebiete finden sich , wie nirgends sonst , die beiden Grundbedingungen ihres Erfolgs , ein geeignetes Klima und reichliche , billige Arbeitskraft . Die Handarbeit beim Pflücken , Zubereiten und Sortieren des Thees kann nie durch Maschinen ganz ersetzt werden .",822
billig,"Früher ritt fast Niemand ein Tier im Dienst , dass nicht 2 Jahre dressiert worden war , trotzdem es erst volljährig unter den Sattel kam . Aber damals war die Zeit der vielen Rationen und des billigen Futters . Jetzt wird der Offizier nur selten ein Tier ohne Unterbrechung so weit dressieren können , dass es diejenige Stellung erlangt hat , die seinem Gebäude erlaubt , und der Dienst wünschenswert macht .",822
billig,"II. S. 153 . Die Mehrheit der Kommission trat jedoch diesen Ansichten und Vorschlägen nicht bei ; sie sah in dem Paragraphen keine Ausschließung aller anderen Fälle , außer den darin bezeichneten ; sie befürchtete nicht , daß die Einsperrung eines hülfsbedürftigen oder gefährlichen Menschen , welche bona mente zur Verhinderung von Ärgernissen und Freveln erfolgt , durch die Gerichte zu den vorsätzlichen und widerrechtlichen Einsperrungen im Sinne des §. 210. werde gerechnet werden ; auch besorgte sie nicht , daß das Erfordernis einer sofort oder ohne Verzug der Polizei zu machenden Anzeige in Ermangelung einer genaueren Fristbestimmung zu einer mißbräuchlichen Deutung führen werde ; vielmehr hegte sie die Erwartung , daß die Gerichte auf die jedesmal obwaltenden besonderen Umstände billige Rücksicht nehmen würden . Bericht der Kommission der ersten Kammer zu §. 211 .",822
billig,"Jedes Blatt der keltischen Geschichte bestätigt das strenge Wort eines der wenigen Römer , die es verstanden die sogenannten Barbaren nicht zu verachten , dass die Kelten dreist die künftige Gefahr herausfordern , vor der gegenwärtigen aber der Mut ihnen entsinkt . In dem gewaltigen Wirbel der Weltgeschichte , der alle nicht gleich dem Stahl harten und gleich dem Stahl geschmeidigen Völker unerbittlich zermalmt , konnte eine solche Nation auf die Länge sich nicht behaupten ; billig erlitten die Kelten des Festlandes dasselbe Schicksal von den Römern , das ihre Stammgenossen auf der irischen Insel bis in unsere Tage hinein von den Sachsen erleiden : das Schicksal als Gärungsstoff künftiger Entwicklung aufzugehen in eine staatlich überlegene Nationalität . Im Begriff zu scheiden von der merkwürdigen Nation mag es gestattet sein daran zu erinnern , dass in den Berichten der Alten über die Kelten an der Loire und Seine kaum einer der charakteristischen Züge vermisst wird , an denen wir gewohnt sind Paddy zu erkennen .",822
billig,"Dort aber ist es eine selbstverständliche Sache und niemand , der Jinrikshamann am wenigsten , findet etwas dabei . Es ist eine ebenso bequeme als billige Art der Beförderung und da durch Abschaffung dieser Institution mit einem Schlag Hunderttausende von Menschen brotlos würden , so ist ein Ende derselben zumal bei dem mangelnden Ersatz durch Zugtiere nicht abzusehen . Die äußere Lebensführung des Missionars in Japan ist dieselbe wie die der anderen dort ansässigen Europäer .",822
billig,"Billig sollten die Kaufleute überall von den Krämern unterschieden , für sie der erste Rang , für die Krämer aber der unterste nach den Handwerkern sein . Billig sollte jede Stadt zwischen beiden die genaueste Grenzlinie ziehen , und keinen der Ehre eines Kaufmanns genießen lassen , der nicht für eine bestimmte Summe einheimischer Produkten jährlich außerhalb Landes absetzte , oder für eine gleichfalls bestimmte Sunme einheimische Fabrikanten mit rohen Materialien verlegte , oder auch sonst einen großen Handel von außen nach außen triebe . Jede Stadt könnte hierin ihr eigenes Maß halten ; ein Landstädten könnte denjenigen als einen Kaufmann verehren , der jährlich nur tausend Taler auf solche Art umsetzte ; und größere Städte könnten auf zehn , zwanzig , hundert und mehrere hundert tausend Taler steigen , um die Summe zu bestimmen , durch deren Verkehr einer das Recht zu dem Namen und den Vorzügen eines Kaufmanns erlangen sollte .",822
billig,"Die Diagnosen auf bestimmte Krankheitsformen haben dadurch erst diejenige Zuverlässigkeit erlangt , welche allein eine vernunftgemäße Behandlung möglich macht . Technikern , Fabrikanten und Gewerbetreibenden wird das Mikroskop je länger je mehr unentbehrlich ; es setzt sie in den Stand , sich vor Fälschungen und Betrug zu schützen , holzfreies Papier von minderwertigen , dem Vergilben ausgesetzten Papiersorten zu unterscheiden und die billigsten und zweckmäßigsten Materialien für den Betrieb kennen zu lernen und auszuwählen . Namentlich aber auf dem Gebiete der Lebensmittelverfälschung hat das Mikroskop eine ganz eminente Bedeutung gewonnen , nicht allein wegen der Bequemlichkeit , sondern auch wegen der den meisten anderen Methoden weit überlegenen Sicherheit , die Verfälschungsprodukte nachzuweisen und vom Gebrauche auszuschließen .",822
billig,"Über die enge Verwandtschaft der beiden letztgenannten Gruppen ist keiner der ordnenden Tierkundigen unklar geblieben ; die Verwandtschaft der ersterwähnten aber hat eben erst Reichenbach herausgefunden , aus dem sehr einfachen und schlagenden Grunde , weil er das Hauptsächliche nicht über dem Nebensächlichen vergaß . Billig muß man sich wundern , daß beide Gruppen nicht schon längst so eng , als zulässig , verbunden wurden . Nicht ohne Grund trägt ein Sperlingsvogel den Namen "" Tannenpapagei "" , nicht ohne Ursache heißen gewisse Sittiche "" Sperlingspapageien "" .",822
billig,"Hier ist ein öffentlichrechtliches Rechtsinstitut im Spiele , das von der Herausgabepflicht entbindet . Der Gerechtigkeit gegenüber dem Eigentümer muß in anderer Weise Genüge geschehen : das billige Ermessen der Verwaltungsbehörde und der oberen Instanzen und vor allem die Entschädigungspflicht der Staatskasse ( unten § 53 ) schützen gegen den Mißbrauch . Vgl. unten § 41 , Note 12 .",822
billig,"Wie der Ort , Grund und Boden zum Hopfen- Bau beschaffen sein soll . Zur Anlegung eines Hopfen-Berges soll man billig ein gutes Land erwählen , denn je besser , milder und lockerer der Grund und Boden ist , desto geschickter ist er hierzu , indem sich der Regen und Schnee den Winter und Sommer hindurch eher einsenken , mithin auch der Hopfen besser wachsen und gedeihen kann . Doch will ich nicht in Abrede sein , daß er auch keinen anderen Grund und Boden aunehmen , und in schwerer , lettiger und leimichter Erde auch wachsen sollte , denn es kommt hierinnen auf gute Zubereitung an ; doch behält meiner Einsicht nach , der gute Grund allezeit einen großen Vorzug .",822
billig,"2. Selten nehmen ältere Leute so billige Rücksicht , daß sie sich in Gedanken an die Stelle jüngerer Personen setzten , die Freuden derselben nicht störten sondern vielmehr zu befördern , und durch Teilnahme lebhafter zu machen suchten . Sie denken sich nicht in ihre eigenen Jugendjahre zurück ; Greise verlangen von Jünglingen die nämliche ruhige , nüchterne , kaltblütige Überlegung , Abwägung des Nützlichen und Nötigen gegen das Entbehrliche , die nämliche Gesetztheit , die ihnen Jahre , Erfahrung und physische Herrabspannung gegeben haben .",822
billig,"Was aber die Zeit , in welcher sich die Zweige dieses Hauses zuerst unter dem Namen der Grafen von Nassau sonderlich hervorgetan und bekannt gemacht haben , anbelanget , so stimmen die meiste neuere Geschichte-Schreiber des Deutschlandes darin überein , daß man nicht eher , als in den elften und zwölften Jahrhundert , Grafen von Nassau mit Gewißheit antreffen könne ; und daß sie sich anfänglich Grafen oder Herren von Lurenburg oder Laurenburg , ( welcher Ort ebenfalls an der Lohne , nicht weit von Nassau , liegt ) nachmals aber Grafen von Nassau benennet hätten . Und aus diesem Grunde wird von ihnen nicht nur das Beginnen derjenigen , welche diese Grafen schon zu der alten Römer Zeiten , und so gar in dem Feldherrn der alten Deutschen , Nasua , bei dem Caesar B. G. L. 1. c. 37 suchen , vor höchsttöricht , wie billig , gehalten ; sondern es werden auch diejenige Nassauische Grafen , welche nach dem Vorgeben der gemeinen Nassauischen Chroniken , sonderlich des Texttors , schon zu der Fränkischen Königen und Kaiser Zeiten sollen gelebt haben , vor unecht erkläret . Ja , auch das Vorgeben , daß sich einige Grafen von Nassau in denen , in dem zehnten Jahrhundert , von den Deutschen Kaisern gegen die räuberische Hunnen oder Ungarn gehaltenen Treffen allschon hervorgetan , und so denn denen bald darauf gehaltenen öffentlichen Reichs-Turnieren beigewohnt hätten , wird ebenfalls , zumal es sich nur vornehmlich auf das ungültige Turnier-Buch des Rixners zu gründen scheinet , verworfen .",822
billig,"Guter fleißiger Posthund ! biographische Egerie des Jean Pauls ! ich werde dich zur Aufmunterung sobald ich Zeit habe , aufschinden und nett ausbälgen und mit einer Heu- Wurstfülle durchschießen , um dich in eine öffentliche Ratsbibliothek als dein eigenes Brustbild neben andere Gelehrte von Rang einzustellen ! -- Meusel ist ein billiger Mann , den ich in einem eigenen Privatschreiben um einen Sitz im gelehrten Deutschland für den Spitz ansprechen will ; dieser Gelehrte wird so gut wie ich nicht einsehen , warum ein so fleißiger Handlanger und Kompilator und Spediteur der Gelehrsamkeit als mein Hund ist , bloß darum ein elenderes kälteres Schicksal erleiden soll als andere gelehrte Handlanger , bloß darum sage ich , weil er einen Schwanz trägt , der sein Steis-Toupee vorstellt . Bloß der setzt das arme Vieh unter den Gelehrten herunter .",822
billig,"Daß sie wegen des ganz eigenen Systems des Verfassers nur zum Teil brauchbar sei , ist also nicht gegründet . Jeder billige Beurteiler wird gestehen müssen , daß allein der 5te Teil für die Kanzel nicht ganz brauchbar sei . Überdem hat auch allein dieser nur einen Verfasser gehabt , und der erste Herausgeber dieser Sammlung ist jetzt auch nicht einmal mehr Mitarbeiter .",822
Zufall,"Sieht man also , daß ein Insekt , indem es in eine Blume hineinkriecht , um zum Saft zu gelangen , oder indem es den Saft genießt , von den Staubgefäßen oder dem Griffel auf allerlei Art gleichsam geneckt wird , daß es den Kopf und die Augen voller Staub bekommt , und daher mit den Vorderfüßen denselben wieder abstreift , weil es durch denselben verhindert wird , zu sehen , daß es wohl gar von irgend einem Teil festgehalten wird , oder an demselben kleben bleibt , so daß es entweder jämmerlich sterben , oder mit Verlust eines Beins sich retten muß , oder daß es , wie in der Osterluzei , in einer Blume , als in einem Gefängnis , eingesperrt wird : so halte man dieses keineswegs für einen zwecklosen Zufall , sondern vielmehr für einen wesentlichen Teil des Plans , welchen die Natur bei der Einrichtung der Blumen vor Augen hatte , und suche denselben zu erforschen , und man wird die herrlichsten Entdeckungen machen . Noch einen Umstand muß ich nicht unberührt lassen .",769
Zufall,"Da war es , wie so oft bei großen Entdeckungen und Erfindungen , wieder ein glücklicher Zufall , der dem menschlichen Forschungsgeiste neue Bahnen wies . Ein glücklicher Zufall ! wie sehr wird dieses Wort mißbraucht ! Ein zufällig vom Baume fallender Apfel ließ Newton die Gravitationsgesetze entdecken , ein Zufälliges Zucken der Froschschenkel führte zur Entdeckung des Galvanismus , eine zufällige Versuchsanordnung ließ Oersted die Einwirkung des elektrischen Stromes auf die Magnetnadel erkennen u. s. w. Sind aber jene Entdeckungen deshalb wirklich nur glücklichen Zufällen zuzuschreiben ?",769
Zufall,"Zeigt mir eine andere Stadt in der Welt , im herrlichen Europa , von wo aus man dasselbe , und Afrika und Asien so bequem beherrschen könne , gerade im mildesten menschlichsten Klima zwischen Hitze und Kälte ! Es bleibt dabei : Luft und Land macht den Hauptunterschied von Menschen ; alsdann kommt Zufall und die Kette der Begebenheiten , Neuheit und Ablebung ; alles geht im Kreis und Taumel , und die Bewegung läuft immer fort . Es kann nicht fehlen , jede Gegend stimmt mit der Zeit die Seelen der Einwohner nach sich .",769
Zufall,"Dem Epos genügt dies ; der zuständliche Mensch , der Sohn der Natur , darf sich über die Irrationalität in der Durchkreuzung der Naturgesetze nicht beklagen ; es ist nur in der Ordnung , wenn ihn ohne ethischen Zusammenhäng das Gesetz der Schwere , des Falles , des Erkrankens in Folge gewisser Ursachen trifft , und über den glücklichen Zufall , der ihm Stärke , Reichtum u. s. w. erteilt , darf er sich freuen , ohne ihn ängstlich vom Verdienste zu unterscheiden ( Schiller's Gedicht : das Glück ist episch gefühlt ) ; das Gut wird nicht minder geschätzt , als das Gute , und es genügt , daß der Eingriff des Zufalls in den sittlichen Zusammenhäng , der ihm in seinem Anfangspunkte fehlt , im Fortgang , an seinem Endpunkt aufgenommen werde . Odysseus ist ein wahrer Spielball des Zufalls , der als Götterlaune doch nicht ethisch motiviert ist , und er betätigt sich als Heldenseele , indem er sich hindurchringt . Es ist im Ganzen dieser Verhältnisse begründet , daß jene Form des Tragischen , die der §. aus dem ersten Teil ( §. 130. 131 ) anführt und die wir auch das Naturtragische nennen können , vorzüglich dieser Weltanschauung entspricht .",769
Zufall,"Feller. Ot. Hannov. p. 165 . "" Es könnte ein Spiel ausgedacht werden , das man das Spiel der Vorsorge oder der Zufälle nennen könnte : wenn Das geschieht , was könnte sich zutragen ? Weil diese Zufälle zum Teil allgemein und auf vieles anzuwenden sind , müßte ein Gesetz sein , solche bei einer neuen Frage nicht wieder zu gebrauchen , oder man könnte die allgemeinen Zufälle gar ausschließen -- und das Gesetz machen , daß man nur Zufälle anführe , die vermieden werden können , ohne daß die Handlung selbst unterbleibe .",769
Zufall,"Und da Fräulein Alwine mehr durch Erziehung und Bildung , als durch Schönheit glänzte , so war es von Allen Frau Ramm , welche oft zu der Frau des Rentiers die Meinung äußerte , daß der "" Herr Architekt "" auch noch "" eine Andere "" bekommen könnte . Es war wohl nur der reine Zufall , wenn nach diesen Worten ihr Blick zu Theresa hinüberglitt . Unter den jungen Leuten , die sonst noch die Gunst der Hausfrau zusammengeführt hatte , dürfte außer dem Geschäftsführer Herrn Urbans nur noch Herr Knispel erwähnenswert sein : ein blutjunger Mann von fast mädchenhafter Zierlichkeit , dessen Humor keine Grenzen kannte , der jede Minute bereit gewesen wäre , aus Aufmerksamkeit gegen die Damen sein Leben zu lassen und in Folge dessen bei diesen sehr beliebt war , wenn schon man ihn wie einen kleinen lustigen Kobold behandelte , dem gegenüber man glaubte sich alles erlauben zu dürfen .",769
Zufall,"Ist jener zu Diensten aufgehoben für das Leben , zu erklecklichem Wirken ? Steht der Zufall in tiefem , nicht zu übersehendem Zusammenhäng ? Ich , auch ich zu Zwecken gerettet ?",769
Zufall,"Unsere Daseinslust hat es auf der einen Seite gesteigert und das Elend , das aller Menschen Erbteil ist , hat es auf der anderen Seite , wenn nicht zum Schweigen gebracht , so doch eingelullt . Es bedeutet etwas und ist mindestens ein sinnreicher Zufall , daß wir der neuen Welt alle Mittel verdanken ( oder doch die besten und wirkungsvollsten unter ihnen ) , unseren physischen Schmerz zu stillen . Und in der Geisteswelt ist es kaum anders .",769
Zufall,"Wenn man immer weise , duldend und unparteiisch genug wäre , zu überlegen , wie leicht das schwache menschliche Herz irre zu leiten ist ; wie unwiderstehlich , bei heftigen Leidenschaften , warmen Blute und verführerischen Gelegenheiten , manche Reizungen scheinen ; wie blendend , anlockend und bezaubernd die Außenseiten mancher Laster sind ; wie diese zuweilen sogar den Mantel der Philosophie umzuhängen , und durch sophistische Gründe die innere Stimme der besseren Überzeugung zum Schweigen zu bringen verstehen , und wie es dann nur auf einen kleinen Schritt ankommt , um das Opfer der feinsten Täuschung , und stufenweise , unmerklich in das schrecklichste Labyrinth gelockt zu werden ; wenn man bedenken wollte , wie oft Mißmut , oder Verzweiflung über ein feindseliges Schicksal , aus einem Menschen von den besten Anlagen einen Bösewicht und Verbrecher machen , wie ungerechtes , schändliches Misstrauen ihn verleiten kann , das zu werden , wofür man ihn doch einmal hält ; wenn man dann demütig auf seine Brust schlüge , und gestünde , daß mehrenteils nichts als das Zusammentreffen der nämlichen inneren und äußeren Umstände , wodurch Jene gefallen sind , erfordert worden wäre , um aus uns zu machen , was sie sind -- o ! so würden wir nicht so strenge richten , würden nicht so zuversichtlich pochen auf unsere Tugenden , die nicht selten nur das Spiel des Temperaments , das Werk des Zufalls sind , würden uns der Gefallenen annehmen , und dem Strauchelnden liebevoll die Hand reichen -- Aber heisst das nicht tauben Ohren predigen ? --",769
Zufall,"Morgagni beschuldiget mit Recht die Schwäche der Lungen , daß das Übel nicht hat können überwunden werden . -- Bei Tissot wurde ein Bauer gleich nach einem Aderlassen bei galligen Zufällen von einem Husten , von Bedrückung , Betäubung und Schwäche befallen ; nachdem mit vieler Mühe das Fieber gehoben war , machte die Schwäche des ganzen Körpers und vorzüglich jene der Lungen noch vieles zu tun ; lange war der Kranke in Gefahr , in eine schlimme Abzehrung zu verfallen , wobei zwar keine Eiterung in den Lungen , aber eine solche Schlappheit derselben statt hat , daß sich alle Säfte dahin werfen , eine Art von Verderbnis annehmen , eine anhaltende Engbrüstigkeit verursachen , und unter der Gestalt eines rohen , rotzigen , halbeiterförmigen Auswurfes ausgeleert werden . -- Es ist bekannt , daß die Tripper desto hartnäckiger werden , je öfter sie schon ein und das nämliche Werkzeug in seiner ursprünglichen Stärke bestürmt haben .",769
Zufall,"Hat diese unreine Seuche schon sehr überhand genommen , so werden die Pferde mager und hinfällig , daß sie weder gehen noch stehen können . Daß aber die Materie der Räude ansteckend sei und sich leicht und ganz schleichend verbreite , bis sie sich an den geschwächtesten Körpern am ersten und stärksten zeiget , wo sie mit den schwersten Zufällen begleitet , zuweilen auch hartnäckig ist , wird durch die Erfahrung bestätiget . Wie sie sich denn durch die bekannten Wege sowohl auf der Weide , als in den Ställen an den Krippen , und wo sonst das Vieh mit einander einige Gemeinschaft haben kann , oder unreines Vieh sich aufgehalten , sicher verbreitet , auch durch Sattel , Zäume , Bürsten , Decken , Wischtücher , Striegeln und Stroh , daß man endlich die Infektion wohl merken kann .",769
Zufall,"Meinen Gatten allein , und meine niedrige Nahrung Unterschied ich , nichts höheres kam in meine Gedanken . Aber als ich einmal in diesen Auen herumstrich , Fiel mir ein herrlicher Baum , durch einen glücklichen Zufall , Schon von fern ins Gesicht , mit rötlichgüldenen Früchten , Von den hellsten Farben , bedeckt . Ich machte mich näher , Ihn zu beschaun ; der saftige Geruch , der , lieblich verduftend , Von den Zweigen entgegen mir blies , begeisterte mehr noch Meine Sinnen , als wie der Geruch vom süßesten Fenchel , Oder der Duft aromatischer Milch von Schafen und Ziegen , Die des Abends ins Gras getropft , wenn scherzende Lämmer , Auf ihr Spiel nur bedacht , sie aufzusaugen vergessen .",769
Zufall,"3 °. Hingegen ist das Vorkommen jeder Nummer an einer vorgegebenen Stelle nicht nur nicht gleich möglich , sondern in jeder Dezimalreihe von Wurzeln hat jede Stelle auf eine geometrisch notwendige Art ihre bestimmte Nummer , mit völligem Ausschlüsse jeder anderen Nummer . 4 °. Bei dem blinden Zufall aber dehnet sich das gleichmögliche Vorkommen jeder Nummer auf jede Stelle aus , und sie wird nur bestimmet , wenn die Ziehung der Nummern bis dahin wirklich fortgesetzt wird . Und diese gleiche Möglichkeit zieht ein absolutes Nicht Vorauswissen nach sich .",769
Zufall,"Der Strauß mußte hier abgegeben , das Verschen absichtlich so tief zwischen die Zweige versteckt worden sein . Eigentlich war es ein Zufall , daß er es gefunden . Wie schade , daß es so spät war !",769
Zufall,"Deidier ließ einen Kranken , der im Sommer von einem hitzigen Fieber mit heftigem Wahnsinn befallen wurde , in ein sehr kaltes Bad setzen . Dieses Mittel stillte und heilte die Zufälle gänzlich , welche seit vielen Tagen angehalten , und den reichlichsten Aderlassen widerstanden hatten . Noguez erzählt , daß der Herzog de la Force in einem außerordentlich heißen Sommer einen Mann , der lange in der Sonnenhitze geritten , und endlich scheintot vom Pferde stürzte , alsogleich in einen fließenden Bach werfen ließ ; von da ließ er ihn in ein Bett bringen , ohne ihn zu sehr mit Decken zu beschweren , goß ihm ein wenig Wein ein .",769
Zufall,"Sind auch die Verluste bei diesen liegenden Brennöfen keineswegs so hoch , wie man annehmen sollte , so bieten doch die Galerieöfen Europas mit ihren Etagefeuerungen und bequemen Vorrichtungen zur Bestimmung und Regulierung der nötigen Hitze außerordentliche Vorteile . Was auf langem empirischen Wege von den Chinesen und Japanern erreicht wurde , Resultate , die mehr der Zufall herbeiführte , das lässt sich hier und mit Hilfe der Chemie zielbewusst in kürzester Zeit erproben . Hierher rechne ich unter Anderem die Versuche mit neuen Materialien und Massen , mit Glasuren und Farben .",769
Zufall,"Der Begriff eines Complexes , einer Causalitäts-Verkettung , den wir vom Epos aufgestellt haben , widerspricht demselben nicht ; das Zufällige ist immer motiviert , nur der gegenwärtige Zusammenhäng zeigt nicht seine Motivierung . Dem Epos genügt dies ; der zuständliche Mensch , der Sohn der Natur , darf sich über die Irrationalität in der Durchkreuzung der Naturgesetze nicht beklagen ; es ist nur in der Ordnung , wenn ihn ohne ethischen Zusammenhäng das Gesetz der Schwere , des Falles , des Erkrankens in Folge gewisser Ursachen trifft , und über den glücklichen Zufall , der ihm Stärke , Reichtum u. s. w. erteilt , darf er sich freuen , ohne ihn ängstlich vom Verdienste zu unterscheiden ( Schiller's Gedicht : das Glück ist episch gefühlt ) ; das Gut wird nicht minder geschätzt , als das Gute , und es genügt , daß der Eingriff des Zufalls in den sittlichen Zusammenhäng , der ihm in seinem Anfangspunkte fehlt , im Fortgang , an seinem Endpunkt aufgenommen werde . Odysseus ist ein wahrer Spielball des Zufalls , der als Götterlaune doch nicht ethisch motiviert ist , und er betätigt sich als Heldenseele , indem er sich hindurchringt .",769
Zufall,"Diese unwahrscheinliche Erzählung gehört jedenfalls zu den phönizischen Handelslügen . Wir haben schon bei einer früheren Gelegenheit erwähnt , dass die Ägypter die Erfinder des Glases waren und dass diese Erfindung nicht auf einem so unglaublichen Zufall , als vielmehr auf den Erfahrungen , die man beim Ausschmelzen des goldhaltigen Quarzsandes machen mußte , beruht . Auch war das ägyptische Glas im Altertume stets das berühmteste , namentlich die bunten Glasflüsse , Glasemaillen und vielfarbigen Perlen .",769
Zufall,"Er kannte seine Götter , und wußte , daß diese das Vergnügen zweier tugendhaften Personen , und das Glück zweier mächtigen Reiche nicht hinderten . Er hielt also alles , was begegnet war , für einen ungefähren Zufall , und wollte , daß die Vermählung vollzogen werden sollte ; nur das wollte er nicht zulassen , daß D Siamma zum viertenmal zu ihm käme . Um deswillen setzte er sich selbst mit einem kleinen Gefolge in ein Schiff , und landete in Chiekock an , ohne daß sich D Siamma dessen versah .",769
Presse,"Trotz der kleinen Freundlichkeiten , die zur Zeit zwischen den beiden Höfen ausgetauscht wurden , hatte man in den Tuilerien den alten Wahn , daß Frankreich ein starkes Deutschland nicht ertragen könne , noch mit nichten überwunden ; dies lehrte das verdeckte Spiel der französischen Diplomatie gegen Preußens Handelspolitik . Sobald sich die Gefahr des Krieges zeigte , erscholl in der französischen Presse sofort wieder der alte Ruf nach der Rheingrenze . In der Kammer sprach General Sébastiani , der Vertraute des Herzogs von Orléans den begehrlichen Gedanken offen aus , ähnlich redete Chateaubriand vor aller Welt in seinen Salons zu Rom .",805
Presse,"Überall , wo Fabriken nicht das Werk der freien Betriebsamkeit des Bürgers , sondern lediglich Finanzspekulationen der Regierung sind , wird daher auf die Vortrefflichkeit der Fabrikate weit weniger gerechnet , als auf den Absatz , den man durch Verbote erzwingen kann , und es liegt also in den ersten Grundsätzen , nach welchen man eine solche Anstalt werden lässt , die Unmöglichkeit , sie zu der Vollkommenheit , deren sie fähig ist , fortzuführen . Oft fängt man da mit Vorkehrungen an , wo man eigentlich aufhören sollte , wie es z. B. bei den Baumwollenmanufakturen in einigen Ländern der Fall ist , wo man zwar Farben , Pressen u. dgl. angeschafft , aber auf gute Gespinste nicht gedacht hat . Diese Fehler , wodurch sich nur die Unwissenheit der Administrationen verrät , sind indes noch verzeihlicher , als wenn in Staaten , deren Bevölkerung verhältnismäßig geringe ist , die Erfindung und Anlegung solcher Maschinen , welche die Arbeit vieler Hände entbehrlich machen , laute Klagen veranlasst .",805
Presse,"Man tut diese bereitete Maße in einen Sack von starker und dichter Leinwand , man legt sie zwischen zwei eiserne Platten unter eine Presse , nachdem diese zuvor sind warm gemacht . Man presset stark , und das Öl fließet in ein Gefäß , das zu dessen Auffangung unter die Presse ist gesetzt worden . Die dritte , das Pressen .",805
Presse,"Es ist weltkundig , daß D. Bart während seiner einjährigen Gefangenschaft auf der Zitadelle Magdeburg mit Erlaubnis der Regierung seine Lebens- und selbst seine Gefängnis-Geschichte schrieb , wie auch , außer Alvaro und Ala Lama , das Wort , deutsch gesprochen mit dem Ritter von Zimmermann . Das alles war für Barts Ökonomie und mehr zur Unterhaltung als Belehrung , und doch gönnten die höchsten Gerichtsstellen in Preußen das eine dem Verfasser , und das andere dem Publikum , ohne die mindeste Beschränkung der Publizität und der Presse . Und eine Kurmainzische Regierung , die soviel von Patriotismus spricht , eine erzbischöfliche , die auch keine Spur von Christus-Sinn zu haben scheint , hält eine äußerst gemeinnützige Abhandlung für eine Arbeit , die einem Arrestanten nicht gebühre ? --",805
Presse,"§. 30 . In die Presse , deren Schraube gemeiniglich durch eine Winde in Bewegung gesetzt wird , wird das Tuch mit Preßspänen , Preßbrettern , auch zuweilen mit heißen eisernen jedem Stücke untergelegten Platten , oder auch wohl mit heißen eisernen und kupfernen eingeschichteten Blechen eingesetzt , und nach dem Pressen in Kappen gesteckt ; -- und nun erst ist das Tuch Kaufmannsgut , wenn es nicht das Schaugericht auswirft . 1. Die Preßspäne werden auf Papiermühlen gemacht und gut geglättet .",805
Presse,"Es ist klar , daß ein Kampf gegen dies Repressivsystem einen ganz anderen Charakter haben mußte , als gegen das Präventivsystem . Es kam nicht mehr darauf , einfach wie früher das ganze System der Preßpolizei zu negieren , sondern , indem man ihre Notwendigkeit bis zu einem gewissen Grade zugeben mußte , die Grenze zwischen der berechtigten und der unfreien Polizei der Presse zu finden . Das aber konnte nur zu einem Resultat führen , indem man diese Grenze teils in dem Objekt der Polizei , teils in ihrem Begriffe setzte , und davon ausging , daß die Preßpolizei selbst nichts anders sei und sein könne , als eine spezielle Anwendung der Polizei überhaupt , ihrer Rechte und Funktionen , auf die Presse selbst .",805
Presse,"Man legt die ledigen Wachstafeln oder Gewirke in einen Topf , oder , so man deren gar zu viel hat , in einen Kessel ; schüttet Wasser darauf ; und läßt sie bei einem gelinden Feuer allmählich zergehen . Wenn es nun wohl zergangen und unter einander gerührt worden ; so schüttet man es in ein reines doppelt genähtes Säcken , leget solches in die Presse , unter welche vorher ein Gefäß mit reinem Wasser gesetzt werden muß , und presset sodann das Wachs durch einen Sack aus , welches in das untergestellte Geschirr läuft , und in dem Wasser bald hart wird . In Ermangelung der Presse nimmt man eine schlechte Bank , richtet solche mit dem einen Ende in die Höhe , mit dem anderen aber abschüssig zu gegen die Erde , doch nicht gar auf die Erde ; darunter setzt man das Gefäß mit Wasser , gleich wie unter der Presse ; leget das Säcklein , so vorher mit siedend heißem Wasser wohl erwärmet sein muß , mit dem eingegossenen Wachse auf die Bank ; nimmt hernach ein Mandel- oder Mangelholz , und drücket damit das Wachs auf das beste gegen das Gefäße zu .",805
Presse,"1792 war Massenbach für die französische Allianz und schrieb darüber mitten im Kriege eine Abhandlung , von 1794 war Haugwitz für das Defensiv-System oder für die Neutralität u. s. w. Der revolutionäre Absolutismus ist seinem Wesen nach erobernd , da er sich im Inneren nur halten kann , wenn rundum alles so wie bei ihm ist . Palmerston mußte die Demonstration gegen die Belgische Presse unterstützen u. s. w. Gegen den Schweizer Radikalismus , obschon er Bonaparte eingestandenermaßen sehr unbequem ist , war Napoleon III. sehr schwach . Nun noch eine Parallele .",805
Presse,"Wenn daher trotz dem die Presse in England faktisch frei war , so lag der Grund nicht in dem formalen Recht , sondern darin , daß die Vertretung des Volkes selbst so frei dasteht , daß eine Verurteilung eines Druckwerkes wegen politischen oder kirchlichen Tendenzen schon in unserem Jahrhundert unmöglich erschien . Auch hier muß man daher für England zwischen dem Gesetz und seiner Anwendung unterscheiden und nie vergessen , daß auch für die Presse die Gesetzgebung niemals eine organische , sondern immer nur eine stückweise gewesen ist , bei der die gerichtlichen Entscheidungen , wie einst in Rom , oft mehr rechtbildende Gewalt haben , als die Gesetze selbst . Der Gang der Entwicklung ist folgender .",805
